Sku,Name,Description,CostPrice,SellPrice,Quantity,Billable
GLS_LAC_FSG_REED,5mm Reeded Glass Per m2 Rate,5mm Reeded Glass Per m2 Rate,65.0,0.0,1.0,FALSE
GLS_MIR_FSG_SILV_1070,Silver Mirror 4mm Safety backed 2440 x 1070,Silver Mirror 4mm 2440 x 1070,32.64,0.0,3.0,FALSE
GLS_MIR_FSG_SILV_1220,Silver Mirror 4mm Safety backed 2440 x 1220,Silver Mirror 4mm 2440 x 1220,37.21,0.0,3.0,FALSE
GLS_MIR_FSG_SILV_960,Silver Mirror 4mm Safety backed 2440 x 960,Silver Mirror 4mm 2440 x 960,29.28,0.0,3.0,FALSE
SLD_TRR_RAU_10.01.015,Top Roller S150/S750/S753,Top Roller S150/S750/S753,2.2,0.0,8.0,FALSE
SLD_DPO_RAU_10.01.026,Door Positioner,Door Positioner,0.39,0.0,4.0,FALSE
SLD_DBC_RAU_10.01.039,Dust Brush Clip,Dust Brush Clip,0.07,0.0,16.0,FALSE
SLD_RPH_RAU_10.01.070,Reinforcement for Punching Holes,Reinforcement for Punching Holes,0.32,0.0,8.0,FALSE
SLD_BRA_RAU_10.01.120,Bottom Roller Incl. Antijump,Bottom Roller Incl. Antijump,3.24,0.0,8.0,FALSE
SLD_SDR_RAU_10.07.008,Screw Dividing Rail,Screw Dividing Rail,0.16,0.0,24.0,FALSE
SLD_SDF_RAU_10.07.012,Screw Door Frame - 32mm,Screw Door Frame - 32mm,0.25,0.0,16.0,FALSE
SLD_CSD_RAU_10.08.261,Corner Stop for Double Top Track - Black,Corner Stop for Double Top Track - Black,4.7,0.0,1.0,FALSE
SLD_GKT_RAU_10.07.031,Gasket - 4mm - transparent,Gasket - 4mm - transparent,0.53,0.0,20,FALSE
SLD_DEB_RAU_10.07.220,Dust Excluding Brush - Black,Dust Excluding Brush - Black,0.74,0.0,19,FALSE
SLD_CRS_RAU_13.33.065,Cross Strips (Dividing Rail Glued) - Black Mat,Cross Strips (Dividing Rail Glued) - Black Mat,11.18,0.0,3,FALSE
SLD_BMT_RAU_15.01.065,S750 - Black Mat,S750 - Black Mat,23.97,0.0,4,FALSE
SLD_BRB_RAU_15.04.065,Bottom rail - Black Mat,Bottom rail - Black Mat,36.77,0.0,1,FALSE
SLD_BTMB_RAU_15.05.065,Bottom Track Double Surface Black Mat,Bottom Track Double Surface Black Mat,21.88,0.0,1,FALSE
SLD_TRBM_RAU_15.12.065,Top Rail - Black Mat,Top Rail - Black Mat,18.76,0.0,1,FALSE
SLD_TTBM_RAU_15.25.065,Top Track Double S34 40mm Black Mat,"Top Track Double S34, 40mm Black Mat",38.12,0.0,1,FALSE
SLD_DST_RAU_25.12.046,Double Sided Tape,Double Sided Tape,0.21,0.0,3,FALSE
