BARCODE,MATNAME,CLENG,CWIDTH,CNT,GRAIN,CUSTOMER,ORDERNAME,ARTICLENAME,PARTDESC,PRFID1,PRFID3,PRFID4,PRFID2
Board,SHT_MFC_EGG_U899ST9_18_,2800,79,1,N,BFS-NR-411827,21412,,Board,Sliderobe_Edge_08,Sliderobe_Edge_08,,
